success,num_layers,num_dp,num_pp,num_tp,num_mb,gbs,num_heads,hidden_size,seqlen,n_activated_experts,n_routed_experts,t_graph,t_lineage,t_schedule,t_vrf,t_total,sm,pm,error
True,32,8,4,8,8,512,32,4096,128,,,101.91764068603516,15.220646142959595,52.41201734542847,245.69620990753174,446.617178440094,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp8_pp4_tp8_nm8_gbs512_ly32_h32_hi4096_sq128.pkl,[]
True,32,16,4,8,8,512,32,4096,128,,,194.8622899055481,53.5985152721405,121.85759544372559,472.6724054813385,914.1493203639984,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp16_pp4_tp8_nm8_gbs512_ly32_h32_hi4096_sq128.pkl,[]
True,32,32,4,8,8,512,32,4096,128,,,374.714022397995,138.65960311889648,184.97953820228577,1259.299718618393,2093.43309879303,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp32_pp4_tp8_nm8_gbs512_ly32_h32_hi4096_sq128.pkl,[]
True,32,64,4,8,8,512,32,4096,128,,,775.0029881000519,157.13304543495178,477.1130554676056,1981.6534872055054,3669.61061501503,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp64_pp4_tp8_nm8_gbs512_ly32_h32_hi4096_sq128.pkl,[]
True,4,16,4,8,8,512,32,4096,128,,,27.35025119781494,7.320750951766968,15.144012689590454,83.83546185493469,142.80137991905212,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly4_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp16_pp4_tp8_nm8_gbs512_ly4_h32_hi4096_sq128.pkl,[]
True,8,16,4,8,8,512,32,4096,128,,,49.22840738296509,17.99111843109131,33.082475423812866,123.6115665435791,241.5653920173645,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly8_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp16_pp4_tp8_nm8_gbs512_ly8_h32_hi4096_sq128.pkl,[]
True,16,16,4,8,8,512,32,4096,128,,,95.02225232124329,33.86923408508301,59.91059756278992,274.2946443557739,497.0719909667969,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly16_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp16_pp4_tp8_nm8_gbs512_ly16_h32_hi4096_sq128.pkl,[]
True,32,16,4,8,8,512,32,4096,128,,,212.49349880218506,53.112205266952515,119.02860426902771,491.0912127494812,948.9604957103729,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp16_pp4_tp8_nm8_gbs512_ly32_h32_hi4096_sq128.pkl,[]
True,32,2,2,2,2,512,32,4096,128,,,5.569995403289795,1.0103671550750732,0.9062933921813965,6.816887617111206,14.887223243713379,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs512_ly32_h32_hi4096_sq128.pkl,[]
True,32,2,4,2,2,512,32,4096,128,,,5.124844551086426,1.1528589725494385,0.8676295280456543,7.492921829223633,15.248014688491821,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp4_tp2_nm2_gbs512_ly32_h32_hi4096_sq128.pkl,[]
True,32,2,8,2,2,512,32,4096,128,,,5.259700775146484,1.3182885646820068,1.3465170860290527,6.909878492355347,15.456415176391602,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp8_tp2_nm2_gbs512_ly32_h32_hi4096_sq128.pkl,[]
True,32,2,16,2,2,512,32,4096,128,,,6.1958863735198975,0.5296406745910645,1.4292335510253906,7.218727111816406,16.032872438430786,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp16_tp2_nm2_gbs512_ly32_h32_hi4096_sq128.pkl,[]
True,32,2,2,2,2,512,32,4096,128,,,5.673724174499512,1.1962316036224365,0.9229557514190674,7.011584997177124,15.433145523071289,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs512_ly32_h32_hi4096_sq128.pkl,[]
True,32,2,2,2,2,1024,32,4096,128,,,5.929275751113892,1.1075694561004639,0.9088990688323975,6.852229833602905,15.389019250869751,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs1024_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs1024_ly32_h32_hi4096_sq128.pkl,[]
True,32,2,2,2,2,2048,32,4096,128,,,5.175447225570679,1.0619111061096191,0.8919093608856201,6.854376316070557,14.551589727401733,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs2048_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs2048_ly32_h32_hi4096_sq128.pkl,[]
True,32,2,2,2,2,4096,32,4096,128,,,5.470201253890991,1.1065850257873535,0.850517988204956,7.052543878555298,15.092130184173584,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs4096_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs4096_ly32_h32_hi4096_sq128.pkl,[]
True,32,2,2,2,2,512,8,4096,128,,,5.727140188217163,1.1125624179840088,0.8665087223052979,7.076916933059692,15.361892700195312,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h8_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs512_ly32_h8_hi4096_sq128.pkl,[]
True,32,2,2,2,2,512,16,4096,128,,,5.635451555252075,1.1982698440551758,0.9371528625488281,7.299383878707886,15.658746480941772,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h16_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs512_ly32_h16_hi4096_sq128.pkl,[]
True,32,2,2,2,2,512,32,4096,128,,,5.53324818611145,1.2048869132995605,0.9235744476318359,6.919500112533569,15.22902798652649,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs512_ly32_h32_hi4096_sq128.pkl,[]
True,32,2,2,2,2,512,64,4096,128,,,5.73907208442688,1.0863854885101318,0.9153711795806885,6.938075065612793,15.262562274932861,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h64_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs512_ly32_h64_hi4096_sq128.pkl,[]
True,32,2,2,2,2,512,128,4096,128,,,5.604130744934082,1.1354107856750488,0.874401330947876,6.810344219207764,14.995718955993652,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h128_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs512_ly32_h128_hi4096_sq128.pkl,[]
True,32,2,2,2,2,512,32,1024,128,,,5.434928894042969,1.0319387912750244,0.871509313583374,6.825537919998169,14.735199451446533,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi1024_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs512_ly32_h32_hi1024_sq128.pkl,[]
True,32,2,2,2,2,512,32,4096,128,,,5.477526664733887,1.178919792175293,0.9085266590118408,6.792579412460327,14.96645998954773,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi4096_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs512_ly32_h32_hi4096_sq128.pkl,[]
True,32,2,2,2,2,512,32,8192,128,,,5.529794216156006,1.2080700397491455,0.8916316032409668,6.840698003768921,15.054909944534302,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi8192_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs512_ly32_h32_hi8192_sq128.pkl,[]
True,32,2,2,2,2,512,32,16384,128,,,5.256218194961548,1.3210430145263672,0.9156692028045654,6.939972162246704,15.01155424118042,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs512_ly32_h32_hi16384_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs512_ly32_h32_hi16384_sq128.pkl,[]
True,32,2,2,2,2,32,32,128,128,,,5.586907863616943,1.1238274574279785,0.8741302490234375,6.787779331207275,14.955374956130981,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs32_ly32_h32_hi128_sq128.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs32_ly32_h32_hi128_sq128.pkl,[]
True,32,2,2,2,2,32,32,128,256,,,5.445975065231323,1.1384649276733398,0.8910536766052246,6.960303544998169,15.006204843521118,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs32_ly32_h32_hi128_sq256.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs32_ly32_h32_hi128_sq256.pkl,[]
True,32,2,2,2,2,32,32,128,1024,,,5.595851182937622,1.0346457958221436,0.8820755481719971,6.7683844566345215,14.849472522735596,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs32_ly32_h32_hi128_sq1024.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs32_ly32_h32_hi128_sq1024.pkl,[]
True,32,2,2,2,2,32,32,128,4096,,,5.420564651489258,0.9991564750671387,0.871243953704834,7.03048038482666,14.895345211029053,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs32_ly32_h32_hi128_sq4096.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs32_ly32_h32_hi128_sq4096.pkl,[]
True,32,2,2,2,2,32,32,128,8192,,,5.666966199874878,1.1561925411224365,0.8818750381469727,6.892072677612305,15.188443899154663,gen_model/mgeners/llama3_default_dp1_pp1_tp1_nm1_gbs32_ly32_h32_hi128_sq8192.pkl,gen_model/mgeners/llama3_default_dp2_pp2_tp2_nm2_gbs32_ly32_h32_hi128_sq8192.pkl,[]
